customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,MonthlyCharges,TotalCharges,spend_bucket,Churn
9658-WYUFB,FEMALE,0,NO,NO,17,1-3 years,94.4,1617.5,High,YES
8327-WKMIE,MALE,0,NO,NO,37,3+ years,20.15,785.75,Low,NO
6917-FIJHC,FEMALE,0,YES,NO,72,3+ years,26.0,1776.0,Low,NO
5329-KRDTM,MALE,1,YES,NO,72,3+ years,77.35,5396.25,High,NO
7797-EJMDP,FEMALE,0,NO,NO,8,0-1 year,66.05,574.5,Medium,NO
3530-VWVGU,FEMALE,0,YES,YES,22,1-3 years,19.9,400.3,Low,NO
2013-SGDXK,FEMALE,0,NO,NO,1,0-1 year,84.3,84.3,High,YES
6368-NWMCE,FEMALE,0,NO,NO,38,3+ years,68.15,2656.3,Medium,NO
3633-CDBUW,MALE,0,NO,YES,17,1-3 years,80.85,1445.95,High,NO
0707-HOVVN,FEMALE,1,NO,NO,70,3+ years,75.5,5212.65,High,NO
8580-QVLOC,FEMALE,1,YES,YES,72,3+ years,92.45,6440.25,High,YES
3956-MGXOG,FEMALE,0,NO,NO,28,1-3 years,80.6,2244.95,High,NO
9274-UARKJ,FEMALE,0,NO,NO,15,1-3 years,83.2,1130.0,High,NO
4077-HWUYD,MALE,0,YES,YES,72,3+ years,87.55,6463.15,High,NO
2012-NWRPA,FEMALE,1,YES,NO,11,0-1 year,99.55,1131.2,High,YES
8808-ELEHO,MALE,1,NO,NO,8,0-1 year,81.25,585.95,High,YES
0103-CSITQ,FEMALE,0,YES,NO,57,3+ years,109.4,6252.7,High,NO
3506-LCJDC,MALE,0,YES,YES,1,0-1 year,19.95,19.95,Low,YES
8671-KKKOS,FEMALE,0,YES,NO,46,3+ years,45.55,2062.15,Medium,NO
7305-ZWMAJ,MALE,0,YES,NO,30,1-3 years,20.7,587.1,Low,NO
9518-XXBXE,MALE,1,YES,NO,10,0-1 year,75.3,720.45,High,NO
3934-HXCFZ,MALE,0,YES,NO,23,1-3 years,99.25,2186.4,High,YES
6578-KRMAW,MALE,0,NO,NO,32,1-3 years,93.4,2979.3,High,NO
4860-IJUDE,MALE,0,NO,NO,13,1-3 years,73.75,956.65,High,NO
7666-WKRON,FEMALE,0,NO,NO,39,3+ years,80.45,3201.55,High,YES
9688-YGXVR,FEMALE,0,NO,NO,44,3+ years,88.15,3973.2,High,NO
0423-UDIJQ,MALE,1,NO,NO,9,0-1 year,49.2,447.9,Medium,NO
1945-XISKS,FEMALE,0,YES,NO,67,3+ years,19.65,1335.2,Low,NO
4910-AQFFX,MALE,0,YES,YES,9,0-1 year,79.35,661.25,High,YES
2154-KVJFF,FEMALE,0,NO,NO,15,1-3 years,79.75,1111.85,High,YES
5360-LJCNJ,FEMALE,0,YES,NO,71,3+ years,105.15,7555.0,High,NO
2607-FBDFF,MALE,0,NO,NO,1,0-1 year,49.0,49.0,Medium,NO
9647-ERGBE,FEMALE,0,YES,YES,30,1-3 years,100.05,3046.15,High,YES
3428-XZMAZ,MALE,0,NO,NO,1,0-1 year,69.35,69.35,Medium,YES
1100-DDVRV,MALE,0,YES,NO,17,1-3 years,49.8,836.35,Medium,NO
0378-TOVMS,FEMALE,0,NO,NO,3,0-1 year,85.8,272.2,High,YES
4355-HBJHH,MALE,0,YES,YES,67,3+ years,79.7,5293.4,High,YES
6728-WYQBC,MALE,0,NO,NO,1,0-1 year,20.95,20.95,Low,NO
9058-CBREO,FEMALE,1,NO,NO,1,0-1 year,50.55,50.55,Medium,YES
9029-FEGVJ,FEMALE,1,YES,NO,32,1-3 years,79.3,2570.0,High,NO
7216-KAOID,MALE,0,YES,YES,41,3+ years,19.5,798.2,Low,NO
0318-QUUOB,MALE,0,YES,NO,1,0-1 year,80.55,80.55,High,YES
6145-NNPNO,FEMALE,0,NO,NO,1,0-1 year,44.15,44.15,Medium,NO
5520-FVEWJ,FEMALE,0,YES,YES,12,1-3 years,84.5,916.9,High,YES
5339-TJFEK,MALE,0,YES,YES,62,3+ years,105.5,6487.2,High,NO
5572-ZDXHY,FEMALE,0,NO,NO,22,1-3 years,84.3,1855.65,High,YES
2074-GUHPQ,FEMALE,0,NO,YES,17,1-3 years,92.7,1556.85,High,NO
4625-XMOYM,FEMALE,0,YES,YES,72,3+ years,26.25,1988.05,Low,NO
5827-MWCZK,MALE,0,YES,YES,56,3+ years,96.95,5432.2,High,NO
1385-TQOZW,FEMALE,0,NO,NO,9,0-1 year,20.45,147.55,Low,NO
5914-XRFQB,MALE,0,YES,NO,72,3+ years,115.8,8424.9,High,NO
4329-YPDDQ,MALE,0,NO,NO,20,1-3 years,108.2,2203.7,High,NO
4804-NCPET,MALE,0,YES,YES,19,1-3 years,20.2,387.4,Low,NO
3750-CKVKH,MALE,0,NO,NO,2,0-1 year,67.75,116.65,Medium,YES
5944-UGLLK,MALE,0,NO,NO,53,3+ years,54.9,3045.75,Medium,NO
8063-GBATB,FEMALE,1,NO,NO,27,1-3 years,85.25,2287.25,High,YES
7787-BNTZM,MALE,0,NO,NO,6,0-1 year,20.15,130.5,Low,NO
2252-ISRNH,MALE,0,YES,YES,9,0-1 year,90.35,767.9,High,NO
9415-TPKRV,FEMALE,0,YES,YES,8,0-1 year,55.75,446.8,Medium,NO
5322-TEUJK,FEMALE,0,YES,YES,71,3+ years,114.6,8100.25,High,NO
4547-KQRTM,FEMALE,0,NO,NO,10,0-1 year,80.05,830.7,High,YES
4877-EVATK,MALE,0,NO,NO,1,0-1 year,20.0,20.0,Low,YES
1866-DIOQZ,FEMALE,0,YES,NO,71,3+ years,66.8,4689.15,Medium,NO
8375-KVTHK,MALE,0,YES,NO,68,3+ years,100.3,6754.35,High,NO
2697-NQBPF,MALE,0,NO,NO,34,1-3 years,105.35,3540.65,High,NO
3709-OIJEA,MALE,0,NO,NO,26,1-3 years,85.2,2184.6,High,NO
7639-SUPCW,FEMALE,0,NO,NO,22,1-3 years,48.8,1054.6,Medium,YES
1386-ZIKUV,MALE,0,NO,NO,7,0-1 year,18.95,130.55,Low,NO
0599-XNYDO,FEMALE,0,YES,NO,20,1-3 years,69.8,1540.35,Medium,NO
6377-WHAOX,FEMALE,0,YES,NO,60,3+ years,106.15,6411.25,High,NO
6855-VLGOS,MALE,0,YES,YES,72,3+ years,20.55,1432.55,Low,NO
8999-XXGNS,FEMALE,1,YES,NO,72,3+ years,105.75,7629.85,High,NO
8746-OQQRW,MALE,0,NO,NO,4,0-1 year,25.25,101.9,Low,NO
3181-MIZBN,MALE,0,YES,YES,16,1-3 years,19.75,313.4,Low,NO
0471-ARVMX,FEMALE,1,YES,NO,62,3+ years,104.85,6312.9,High,NO
7766-CLTIC,FEMALE,0,NO,NO,10,0-1 year,60.95,629.55,Medium,NO
5650-YLIBA,MALE,0,NO,NO,31,1-3 years,81.15,2640.55,High,NO
0825-CPPQH,FEMALE,0,YES,NO,71,3+ years,19.1,1372.45,Low,NO
9084-OAYKL,MALE,0,NO,NO,58,3+ years,20.8,1212.25,Low,NO
6122-LJADA,MALE,0,YES,YES,70,3+ years,90.15,6237.05,High,NO
2400-XIWIO,FEMALE,0,YES,NO,71,3+ years,90.1,6310.9,High,NO
7524-VRLPL,MALE,1,NO,NO,69,3+ years,74.1,5031.0,High,NO
1069-XAIEM,FEMALE,1,NO,NO,1,0-1 year,85.05,85.05,High,YES
7569-NMZYQ,FEMALE,0,YES,YES,72,3+ years,118.75,8672.45,High,NO
5201-USSQZ,FEMALE,0,YES,NO,26,1-3 years,85.9,2196.45,High,NO
2105-PHWON,FEMALE,0,YES,NO,33,1-3 years,95.0,3008.15,High,NO
1494-EJZDW,FEMALE,0,YES,YES,10,0-1 year,20.15,220.8,Low,NO
4884-TVUQF,FEMALE,1,NO,NO,57,3+ years,101.3,5779.6,High,NO
8003-EWNDZ,FEMALE,0,NO,NO,10,0-1 year,21.2,222.65,Low,NO
1897-RCFUM,FEMALE,0,YES,YES,39,3+ years,24.2,914.6,Low,NO
9256-JTBNZ,FEMALE,0,NO,NO,11,0-1 year,20.3,246.3,Low,NO
4658-HCOHW,FEMALE,0,YES,YES,21,1-3 years,102.8,2110.15,High,YES
2211-RMNHO,FEMALE,0,YES,YES,68,3+ years,85.3,5560.0,High,NO
2432-TFSMK,MALE,0,NO,NO,18,1-3 years,89.6,1633.0,High,NO
3440-JPSCL,FEMALE,0,NO,NO,6,0-1 year,99.95,547.65,High,YES
4929-ROART,MALE,0,NO,NO,18,1-3 years,56.25,969.85,Medium,NO
1834-ABKHQ,FEMALE,0,YES,YES,52,3+ years,50.95,2610.65,Medium,NO
1741-WTPON,MALE,0,YES,YES,56,3+ years,115.85,6567.9,High,NO
3932-IJWDZ,MALE,0,NO,NO,45,3+ years,103.65,4747.85,High,NO
1240-HCBOH,FEMALE,0,NO,NO,67,3+ years,26.1,1759.55,Low,NO
3594-KADLU,MALE,0,YES,NO,3,0-1 year,35.1,101.1,Medium,NO
8065-BVEPF,MALE,1,NO,NO,65,3+ years,99.1,6496.15,High,NO
3796-ENZGF,MALE,0,YES,NO,63,3+ years,67.25,4234.15,Medium,NO
1734-ZMNTZ,FEMALE,0,YES,YES,11,0-1 year,25.0,300.7,Low,NO
2853-CWQFQ,MALE,0,NO,YES,1,0-1 year,59.55,59.55,Medium,NO
0813-TAXXS,MALE,0,NO,NO,55,3+ years,77.8,4323.35,High,NO
2519-TWKFS,MALE,0,YES,YES,25,1-3 years,55.1,1466.1,Medium,NO
2889-FPWRM,MALE,0,YES,NO,72,3+ years,117.8,8684.8,High,YES
0626-QXNGV,FEMALE,0,YES,NO,72,3+ years,24.15,1776.45,Low,NO
6723-CEGQI,FEMALE,0,NO,YES,65,3+ years,45.25,2933.95,Medium,NO
6987-XQSJT,FEMALE,1,NO,NO,54,3+ years,79.5,4370.25,High,YES
4732-RRJZC,MALE,0,YES,YES,7,0-1 year,20.25,144.35,Low,NO
9499-XPZXM,FEMALE,0,YES,NO,72,3+ years,64.75,4804.75,Medium,NO
4338-EYCER,MALE,0,YES,NO,21,1-3 years,54.6,1125.2,Medium,NO
3007-FDPEA,FEMALE,0,NO,NO,2,0-1 year,20.7,39.85,Low,NO
6350-XFYGW,MALE,1,NO,NO,4,0-1 year,94.75,422.4,High,NO
4290-BSXUX,MALE,0,YES,NO,3,0-1 year,79.65,251.75,High,YES
8513-OLYGY,MALE,0,YES,NO,72,3+ years,115.8,8332.15,High,NO
0311-QYWSS,FEMALE,0,NO,NO,6,0-1 year,49.45,314.6,Medium,NO
8705-DWKTI,MALE,0,NO,NO,52,3+ years,83.8,4331.4,High,NO
8755-IWJHN,MALE,1,YES,NO,69,3+ years,95.35,6382.0,High,NO
0325-XBFAC,MALE,0,NO,NO,8,0-1 year,94.7,740.3,High,YES
4480-QQRHC,FEMALE,1,NO,NO,8,0-1 year,74.05,600.15,High,NO
0929-PECLO,FEMALE,1,NO,NO,63,3+ years,89.6,5538.8,High,NO
3680-CTHUH,MALE,0,NO,NO,60,3+ years,116.6,7049.5,High,NO
1202-KKGFU,FEMALE,0,YES,NO,12,1-3 years,54.2,690.5,Medium,NO
6112-KTHFQ,FEMALE,0,NO,NO,13,1-3 years,19.3,279.3,Low,NO
1852-XEMDW,MALE,0,NO,NO,22,1-3 years,65.05,1427.55,Medium,NO
2462-XIIJB,MALE,0,NO,NO,5,0-1 year,92.5,452.7,High,YES
4760-XOHVN,FEMALE,0,YES,YES,1,0-1 year,19.45,19.45,Low,YES
1820-DJFPH,FEMALE,0,YES,YES,72,3+ years,24.05,1709.15,Low,NO
9426-SXNHE,FEMALE,0,NO,NO,2,0-1 year,18.75,53.15,Low,NO
9068-FHQHD,FEMALE,0,YES,YES,40,3+ years,20.15,777.35,Low,NO
1269-FOYWN,MALE,0,YES,YES,44,3+ years,20.0,860.85,Low,NO
9470-YFUYI,MALE,1,YES,NO,71,3+ years,71.0,5012.1,High,NO
7817-BOQPW,FEMALE,0,NO,NO,2,0-1 year,75.55,166.3,High,YES
7402-EYFXX,MALE,1,NO,NO,26,1-3 years,93.6,2404.1,High,NO
1853-UDXBW,MALE,0,YES,YES,1,0-1 year,70.0,70.0,Medium,YES
9895-VFOXH,FEMALE,0,NO,NO,1,0-1 year,24.4,24.4,Low,NO
5458-CQJTA,MALE,0,YES,YES,65,3+ years,74.8,4820.15,High,YES
1230-QAJDW,MALE,0,NO,NO,3,0-1 year,65.25,209.9,Medium,NO
5701-ZIKJE,MALE,0,NO,NO,13,1-3 years,50.55,610.75,Medium,NO
5219-YIPTK,FEMALE,0,YES,NO,33,1-3 years,104.4,3409.6,High,YES
5032-MIYKT,FEMALE,0,NO,NO,1,0-1 year,70.7,70.7,High,NO
7396-VJUZB,MALE,0,YES,YES,4,0-1 year,45.25,155.35,Medium,NO
9717-QEBGU,MALE,0,NO,NO,2,0-1 year,70.3,144.0,High,NO
5172-RKOCB,MALE,0,YES,NO,72,3+ years,108.95,7875.0,High,NO
6509-TSGWN,FEMALE,0,YES,YES,37,3+ years,26.45,911.6,Low,NO
3540-RZJYU,FEMALE,0,NO,NO,15,1-3 years,86.2,1270.2,High,YES
3178-CIFOT,FEMALE,0,NO,NO,23,1-3 years,19.65,478.1,Low,NO
2091-MJTFX,FEMALE,0,YES,YES,30,1-3 years,51.2,1561.5,Medium,YES
4530-NDRKU,FEMALE,0,YES,YES,42,3+ years,19.05,761.85,Low,NO
5985-TBABQ,FEMALE,0,NO,NO,32,1-3 years,74.75,2282.95,High,NO
9800-ONTFE,FEMALE,0,YES,YES,22,1-3 years,75.8,1615.1,High,NO
6743-HHQPF,MALE,0,YES,NO,42,3+ years,25.1,1097.15,Low,NO
8455-HIRAQ,FEMALE,0,NO,NO,8,0-1 year,44.45,369.3,Medium,NO
6616-AALSR,FEMALE,0,YES,YES,65,3+ years,104.3,6725.3,High,NO
0883-EIBTI,FEMALE,0,NO,NO,2,0-1 year,19.5,31.55,Low,YES
9415-ZNBSX,FEMALE,0,YES,YES,70,3+ years,89.0,6293.2,High,NO
4018-KJYUY,MALE,0,NO,YES,22,1-3 years,20.15,432.5,Low,NO
0722-TROQR,FEMALE,1,NO,NO,4,0-1 year,74.9,321.75,High,YES
7571-YXDAD,FEMALE,0,NO,NO,2,0-1 year,74.9,147.15,High,YES
3884-UEBXB,FEMALE,0,YES,YES,67,3+ years,36.15,2434.45,Medium,NO
8780-RSYYU,FEMALE,0,NO,NO,25,1-3 years,19.2,532.1,Low,NO
5537-UXXVS,FEMALE,0,YES,NO,20,1-3 years,19.25,375.25,Low,NO
1791-PQHBB,FEMALE,0,NO,YES,2,0-1 year,61.2,125.95,Medium,NO
8701-DGLVH,MALE,0,NO,NO,51,3+ years,20.45,1042.65,Low,NO
8741-LQOBK,FEMALE,0,YES,YES,46,3+ years,35.05,1620.25,Medium,NO
3393-FMZPV,FEMALE,0,NO,NO,25,1-3 years,100.25,2387.75,High,YES
8082-GHXOP,MALE,0,NO,YES,13,1-3 years,44.0,659.35,Medium,NO
6402-ZFPPI,FEMALE,1,NO,NO,25,1-3 years,102.8,2660.2,High,YES
0980-FEXWF,MALE,0,YES,YES,26,1-3 years,50.35,1285.8,Medium,NO
7486-KSRVI,MALE,0,NO,NO,43,3+ years,100.0,4211.55,High,YES
3011-WQKSZ,MALE,0,NO,YES,19,1-3 years,20.0,377.55,Low,NO
8443-WVPSS,MALE,0,YES,NO,10,0-1 year,99.85,990.9,High,YES
3006-XIMLN,FEMALE,0,NO,YES,2,0-1 year,94.2,193.8,High,YES
8218-FFJDS,FEMALE,0,YES,NO,72,3+ years,86.4,6058.95,High,NO
1986-PHGZF,MALE,1,NO,NO,18,1-3 years,58.4,964.9,Medium,NO
9965-YOKZB,MALE,1,NO,NO,9,0-1 year,83.85,790.15,High,YES
0504-HHAPI,FEMALE,1,NO,NO,27,1-3 years,88.3,2467.75,High,YES
9360-OMDZZ,MALE,0,NO,NO,24,1-3 years,94.1,2322.85,High,NO
6305-YLBMM,MALE,0,NO,NO,69,3+ years,104.05,7262.0,High,YES
0345-XMMUG,FEMALE,0,YES,NO,46,3+ years,108.9,4854.3,High,NO
8024-XNAFQ,FEMALE,1,NO,NO,72,3+ years,107.4,7748.75,High,NO
3647-GMGDH,MALE,0,YES,NO,22,1-3 years,94.7,1914.9,High,YES
2988-GBIVW,FEMALE,1,YES,NO,70,3+ years,90.85,6470.1,High,NO
2832-SCUCO,FEMALE,0,NO,NO,2,0-1 year,19.9,57.4,Low,NO
7036-ZZKBD,MALE,0,YES,NO,31,1-3 years,66.4,2019.8,Medium,NO
3791-LGQCY,FEMALE,1,YES,NO,56,3+ years,100.65,5688.05,High,YES
0265-PSUAE,FEMALE,0,YES,YES,16,1-3 years,100.7,1522.7,High,NO
0463-TXOAK,MALE,0,NO,YES,52,3+ years,25.6,1334.5,Low,NO
0594-UFTUL,MALE,0,YES,YES,13,1-3 years,19.85,252.0,Low,NO
9509-MPYOD,FEMALE,0,NO,NO,35,1-3 years,20.75,700.45,Low,NO
9128-CPXKI,FEMALE,0,NO,NO,59,3+ years,95.8,5655.45,High,NO
0129-KPTWJ,MALE,0,YES,NO,72,3+ years,94.65,6747.35,High,NO
8166-ZZTFS,FEMALE,1,YES,NO,66,3+ years,80.55,5265.1,High,YES
5855-EIBDE,FEMALE,0,YES,NO,49,3+ years,106.65,5174.35,High,NO
5365-LLFYV,FEMALE,0,NO,NO,2,0-1 year,45.85,105.6,Medium,NO
5956-YHHRX,MALE,1,NO,NO,21,1-3 years,104.35,2271.85,High,NO
6008-NAIXK,MALE,1,NO,NO,54,3+ years,55.45,2966.95,Medium,NO
2956-GGUCQ,MALE,1,YES,NO,24,1-3 years,78.85,1772.25,High,YES
1928-BXYIV,MALE,0,NO,NO,1,0-1 year,61.15,61.15,Medium,NO
5760-FXFVO,MALE,0,NO,NO,6,0-1 year,78.95,494.95,High,NO
6595-COKXZ,FEMALE,0,NO,NO,1,0-1 year,44.45,44.45,Medium,YES
0961-ZWLVI,MALE,0,NO,YES,49,3+ years,109.2,5290.45,High,NO
5181-OABFK,FEMALE,0,YES,YES,56,3+ years,61.3,3346.8,Medium,NO
4007-NHVHI,FEMALE,1,NO,NO,56,3+ years,96.85,5219.65,High,NO
7816-VGHTO,FEMALE,0,YES,YES,6,0-1 year,40.55,217.5,Medium,NO
5871-DGTXZ,MALE,0,NO,NO,32,1-3 years,19.8,607.7,Low,NO
7550-WIQVA,MALE,0,YES,YES,50,3+ years,108.25,5431.4,High,NO
7544-ZVIKX,MALE,0,YES,YES,58,3+ years,105.05,6004.85,High,NO
0016-QLJIS,FEMALE,0,YES,YES,65,3+ years,90.45,5957.9,High,NO
7508-DQAKK,FEMALE,0,NO,NO,64,3+ years,86.4,5442.05,High,NO
5176-OLSKT,FEMALE,0,YES,NO,66,3+ years,66.9,4370.25,Medium,NO
9356-AXGMP,MALE,0,YES,NO,38,3+ years,110.7,4428.6,High,NO
3556-BVQGL,FEMALE,0,YES,NO,20,1-3 years,20.0,416.45,Low,NO
0362-ZBZWJ,MALE,0,NO,NO,36,1-3 years,84.9,3067.2,High,YES
8979-CAMGB,MALE,1,NO,NO,64,3+ years,102.1,6688.1,High,NO
4211-MMAZN,MALE,0,NO,NO,1,0-1 year,20.25,20.25,Low,YES
7581-EBBOU,FEMALE,0,NO,NO,60,3+ years,70.15,4224.7,High,NO
4274-OWWYO,MALE,0,NO,NO,1,0-1 year,74.35,74.35,High,YES
5073-RZGBK,FEMALE,0,YES,YES,50,3+ years,80.05,4042.2,High,NO
1541-ETJZO,MALE,0,NO,NO,1,0-1 year,62.05,62.05,Medium,YES
2192-CKRLV,FEMALE,0,YES,NO,72,3+ years,49.2,3580.95,Medium,NO
3154-HMWUU,MALE,0,YES,NO,60,3+ years,20.5,1198.8,Low,NO
6119-SPUDB,MALE,0,NO,NO,46,3+ years,38.25,1755.35,Medium,NO
6522-OIQSX,FEMALE,0,YES,YES,69,3+ years,54.95,3772.5,Medium,NO
7813-ZGGAW,MALE,1,NO,NO,31,1-3 years,96.6,2877.95,High,NO
8748-HFWBO,MALE,0,YES,YES,19,1-3 years,19.9,357.7,Low,NO
1052-QJIBV,FEMALE,0,YES,YES,71,3+ years,19.9,1397.3,Low,NO
1319-YLZJG,MALE,0,YES,NO,12,1-3 years,84.6,959.9,High,NO
4106-HADHQ,MALE,0,YES,YES,39,3+ years,80.0,3182.95,High,YES
0723-FDLAY,MALE,0,NO,NO,44,3+ years,85.25,3704.15,High,NO
3050-RLLXC,FEMALE,0,YES,YES,56,3+ years,81.25,4620.4,High,NO
9298-WGMRW,FEMALE,0,YES,NO,72,3+ years,115.5,8312.75,High,NO
2369-UAPKZ,MALE,0,NO,NO,5,0-1 year,104.1,541.9,High,YES
3088-LHEFH,FEMALE,0,NO,NO,11,0-1 year,79.0,929.3,High,NO
2778-OCLGR,MALE,1,YES,NO,24,1-3 years,39.1,971.3,Medium,YES
6583-KQJLK,FEMALE,1,YES,NO,15,1-3 years,94.65,1285.05,High,NO
8544-JNBOX,MALE,0,NO,NO,72,3+ years,20.8,1521.2,Low,NO
6681-ZSEXG,MALE,0,YES,NO,56,3+ years,59.5,3389.25,Medium,NO
6139-ZZRBQ,MALE,1,NO,NO,64,3+ years,20.05,1198.05,Low,NO
6116-RFVHN,FEMALE,0,YES,NO,34,1-3 years,100.45,3414.65,High,NO
0637-KVDLV,MALE,0,NO,NO,2,0-1 year,76.5,162.45,High,YES
8884-FEEWR,MALE,0,NO,NO,35,1-3 years,20.6,754.0,Low,NO
3125-RAHBV,MALE,0,NO,NO,22,1-3 years,20.3,467.15,Low,NO
6633-MPWBS,MALE,0,NO,NO,5,0-1 year,49.2,216.9,Medium,YES
0373-AIVNJ,MALE,0,NO,NO,9,0-1 year,39.55,373.0,Medium,NO
8785-EPNCG,MALE,0,NO,NO,11,0-1 year,23.15,245.2,Low,YES
1682-VCOIO,MALE,0,NO,NO,23,1-3 years,20.45,481.1,Low,NO
5729-KLZAR,FEMALE,0,YES,YES,4,0-1 year,80.85,302.75,High,YES
2072-ZVJJX,MALE,0,YES,NO,68,3+ years,25.25,1728.2,Low,NO
8849-AYPTR,MALE,0,YES,NO,33,1-3 years,91.25,2964.05,High,NO
9518-IMLHK,MALE,0,NO,NO,31,1-3 years,72.45,2156.25,High,NO
1582-RAFML,MALE,0,NO,NO,1,0-1 year,60.1,60.1,Medium,YES
3646-ITDGM,FEMALE,0,NO,NO,56,3+ years,19.7,1051.9,Low,NO
8740-CRYFY,MALE,0,NO,NO,1,0-1 year,78.95,78.95,High,YES
3569-VLDHH,MALE,0,YES,YES,66,3+ years,75.1,5013.0,High,NO
8224-KDLKN,MALE,0,YES,YES,72,3+ years,25.0,1738.9,Low,NO
7594-LZNWR,MALE,1,NO,NO,34,1-3 years,69.15,2275.1,Medium,NO
4001-TSBTV,FEMALE,0,YES,YES,58,3+ years,91.55,5511.65,High,NO
2962-XPMCQ,MALE,0,NO,NO,2,0-1 year,45.15,98.5,Medium,YES
8727-XDPUD,MALE,0,NO,NO,37,3+ years,35.8,1316.9,Medium,NO
1043-UXOVO,FEMALE,0,NO,NO,71,3+ years,113.15,7993.3,High,NO
1064-FBXNK,MALE,0,YES,YES,1,0-1 year,19.85,19.85,Low,NO
3996-ZNWYK,MALE,1,YES,YES,71,3+ years,19.8,1388.45,Low,NO
2878-DHMIN,MALE,0,YES,YES,35,1-3 years,19.9,666.0,Low,NO
7762-ONLJY,FEMALE,0,YES,YES,6,0-1 year,19.7,94.45,Low,NO
1678-FYZOW,FEMALE,0,NO,NO,3,0-1 year,79.4,244.65,High,YES
5795-BKOYE,FEMALE,0,YES,YES,69,3+ years,59.1,4134.7,Medium,NO
8627-EHGIP,MALE,0,NO,NO,44,3+ years,53.95,2375.4,Medium,YES
7402-PWYJJ,FEMALE,0,YES,NO,53,3+ years,91.15,4862.5,High,NO
5480-TBGPH,FEMALE,0,YES,NO,24,1-3 years,99.3,2431.35,High,YES
0018-NYROU,FEMALE,0,YES,NO,5,0-1 year,68.95,351.5,Medium,NO
7501-VTYLJ,FEMALE,0,NO,YES,2,0-1 year,51.55,106.2,Medium,NO
7608-RGIRO,MALE,0,NO,YES,62,3+ years,24.4,1413.0,Low,NO
0480-BIXDE,FEMALE,0,YES,NO,19,1-3 years,96.8,1743.05,High,NO
5895-QSXOD,MALE,0,NO,NO,9,0-1 year,70.05,657.5,High,NO
9814-AOUDH,MALE,0,NO,NO,53,3+ years,19.5,1050.5,Low,NO
6175-IRFIT,MALE,0,NO,NO,5,0-1 year,78.75,426.35,High,NO
8760-ZRHKE,FEMALE,1,YES,YES,71,3+ years,69.2,4982.5,Medium,NO
1622-HSHSF,FEMALE,0,NO,NO,1,0-1 year,19.55,19.55,Low,NO
8854-CCVSQ,MALE,0,NO,NO,18,1-3 years,80.65,1451.9,High,YES
6749-UTDVX,MALE,0,NO,NO,72,3+ years,103.65,7634.8,High,NO
5542-DHSXL,FEMALE,0,YES,NO,4,0-1 year,54.7,235.05,Medium,NO
9102-OXKFY,MALE,0,NO,NO,59,3+ years,54.15,3116.15,Medium,NO
0511-JTEOY,FEMALE,0,NO,NO,1,0-1 year,71.1,71.1,High,YES
5216-WASFJ,FEMALE,1,YES,NO,31,1-3 years,84.85,2633.4,High,NO
7808-DVWEP,MALE,0,YES,NO,3,0-1 year,20.0,49.65,Low,NO
7067-KSAZT,FEMALE,1,YES,NO,65,3+ years,106.25,6979.8,High,YES
2284-VFLKH,MALE,0,YES,NO,49,3+ years,99.25,4920.8,High,NO
0366-NQSHS,MALE,0,NO,NO,2,0-1 year,19.35,46.35,Low,NO
6532-YLWSI,FEMALE,0,YES,NO,53,3+ years,20.8,1021.8,Low,YES
3807-BPOMJ,FEMALE,0,YES,NO,55,3+ years,94.75,5276.1,High,NO
3892-NXAZG,MALE,0,YES,YES,72,3+ years,114.05,8289.2,High,NO
4948-WBBKL,FEMALE,1,NO,NO,36,1-3 years,74.9,2659.45,High,NO
4182-BGSIQ,FEMALE,0,YES,YES,10,0-1 year,19.8,196.75,Low,NO
9300-AGZNL,MALE,1,NO,NO,1,0-1 year,94.0,94.0,High,YES
0988-AADSA,FEMALE,0,YES,YES,72,3+ years,80.85,5824.75,High,NO
9972-NKTFD,FEMALE,0,NO,NO,28,1-3 years,54.65,1517.5,Medium,NO
3717-LNXKW,MALE,0,YES,NO,38,3+ years,91.7,3479.05,High,NO
5734-EJKXG,FEMALE,0,NO,NO,61,3+ years,118.6,7365.7,High,NO
2207-RYYRL,MALE,0,YES,YES,52,3+ years,24.55,1331.05,Low,NO
6729-FZWSY,MALE,0,NO,NO,67,3+ years,19.45,1195.95,Low,NO
9695-IDRZR,FEMALE,0,NO,YES,34,1-3 years,116.15,3946.9,High,NO
8144-DGHXP,FEMALE,0,NO,NO,54,3+ years,80.6,4299.95,High,NO
7814-LEEVE,FEMALE,0,YES,NO,1,0-1 year,20.3,20.3,Low,NO
1112-CUNAO,FEMALE,1,NO,NO,15,1-3 years,89.85,1424.95,High,YES
5175-AOBHI,FEMALE,0,NO,NO,4,0-1 year,46.0,193.6,Medium,YES
5174-RNGBH,FEMALE,0,NO,NO,9,0-1 year,66.25,620.55,Medium,YES
8631-WUXGY,FEMALE,0,NO,YES,46,3+ years,99.8,4391.25,High,NO
7270-BDIOA,FEMALE,0,NO,NO,22,1-3 years,90.0,1993.8,High,YES
9565-JSNFM,MALE,0,NO,NO,38,3+ years,70.45,2597.6,High,YES
5906-DVAPM,FEMALE,0,YES,YES,55,3+ years,75.0,4213.9,High,NO
6654-QGBZZ,FEMALE,0,NO,NO,1,0-1 year,19.9,19.9,Low,NO
8348-JLBUG,MALE,1,YES,NO,64,3+ years,80.3,5017.7,High,NO
